Frame,Angle (degrees),Classification
178,51.952957468173935,indirect
179,54.72757855140159,indirect
180,55.713123022791024,indirect
181,53.85795876362836,indirect
182,55.21086769107791,indirect
183,54.92624550665171,indirect
184,54.7579634413478,indirect
185,54.7579634413478,indirect
186,56.309932474020215,indirect
187,58.15754274001479,indirect
188,58.59483633407497,indirect
189,59.1231869209396,indirect
190,59.74356283647073,indirect
191,61.38954033403479,indirect
192,61.38954033403479,indirect
193,62.52556837372288,indirect
194,62.744671625056924,indirect
195,63.20391870602654,indirect
196,63.20391870602654,indirect
197,63.66691427422022,indirect
198,64.13364320590549,indirect
199,65.2975697722287,indirect
200,65.55604521958347,indirect
201,66.73229518994304,indirect
202,66.52260010790707,indirect
203,67.01128319791935,indirect
204,68.19859051364818,indirect
205,69.19320898728876,indirect
206,70.20112364547508,indirect
207,70.70995378081126,indirect
208,71.90609345593684,indirect
209,72.93714282653859,indirect
210,73.97970769792877,indirect
211,75.17352002964432,indirect
212,76.48343189120868,indirect
213,77.0053832080835,indirect
214,77.5295382783311,indirect
215,78.16635469383932,indirect
216,78.486168815513,indirect
217,78.98288838121078,indirect
218,80.07375449334829,indirect
219,80.2333206042273,indirect
220,80.98067756861832,indirect
221,81.6848742432081,indirect
222,81.92976782208191,indirect
223,82.92646232503861,indirect
224,84.48508840875495,indirect
225,84.48508840875495,indirect
226,85.01366622876449,indirect
227,85.88777115528154,indirect
228,86.01747942817097,indirect
229,86.16273788267235,indirect
230,86.29778714680059,indirect
231,86.31937782696954,indirect
232,86.3407184813392,indirect
233,86.67259575827343,indirect
234,86.74805439963612,indirect
235,86.82016988013577,indirect
236,87.16899832213473,indirect
237,87.18444331578877,indirect
238,86.8377022478606,indirect
239,86.87219387871384,indirect
240,86.88915934650923,indirect
241,86.85504253530198,indirect
242,86.8377022478606,indirect
243,87.15338308418389,indirect
244,87.15338308418389,indirect
245,87.7974018382342,indirect
246,87.8213199247234,indirect
247,88.47653520834817,indirect
248,88.47653520834817,indirect
249,88.78757191005506,indirect
250,89.39690880561946,indirect
251,89.39690880561946,indirect
252,88.79395122078003,indirect
253,87.27368900609372,indirect
254,87.25920940581743,indirect
255,86.955221555806,indirect
256,86.61548204769024,indirect
257,86.92254460057562,indirect
258,87.21483357788566,indirect
259,86.61548204769024,indirect
260,85.98041751216252,indirect
261,85.03025927188969,indirect
262,84.7213539365811,indirect
263,84.13612798923106,indirect
264,83.59255971746683,indirect
265,82.68651137196834,indirect
266,82.64762064010763,indirect
267,81.86989764584402,indirect
268,81.01075145939843,indirect
269,80.37475184387607,indirect
270,79.21570213243739,indirect
271,79.27803094060901,indirect
272,79.66729948407821,indirect
273,79.64397375072998,indirect
274,79.84573341979973,indirect
275,79.67159441269611,indirect
276,79.67274610980573,indirect
277,79.21570213243739,indirect
278,78.31862521260898,indirect
279,78.46070213987481,indirect
280,78.13560954871886,indirect
281,78.4137234653715,indirect
282,78.735794395372,indirect
283,79.140496764678,indirect
284,80.12440392673356,indirect
285,80.6126231769787,indirect
286,81.32301461842579,indirect
287,81.74056202012119,indirect
288,82.45057823173673,indirect
289,83.38326210208916,indirect
290,84.0389102174214,indirect
291,84.9305798673875,indirect
292,84.91016349071212,indirect
293,84.84791829779377,indirect
294,84.84791829779377,indirect
295,84.61507973074482,indirect
296,84.59305062952842,indirect
297,85.080927616935,indirect
298,84.7625239331875,indirect
299,85.27554830282912,indirect
300,85.29490302273375,indirect
301,85.333141628561,indirect
302,85.35202930861297,indirect
303,85.14038556902759,indirect
304,85.14038556902759,indirect
305,85.78090465075155,indirect
306,85.99817341989018,indirect
307,85.76360520094116,indirect
308,85.04047606556048,indirect
309,84.33629374197943,indirect
310,83.58121326976121,indirect
311,83.3455749539934,indirect
312,82.8749836510982,indirect
313,82.37395308316208,indirect
314,81.7704834376051,indirect
315,81.4464572974282,indirect
316,81.25383773744478,indirect
317,80.6126231769787,indirect
318,80.16344549456103,indirect
319,79.87532834460218,indirect
320,79.73485953978627,indirect
321,80.3914221313059,indirect
322,80.7949374208057,indirect
323,81.67975748263054,indirect
324,81.6472055653347,indirect
325,81.837942390087,indirect
326,82.06173547645452,indirect
327,82.03038960567864,indirect
328,82.48042967481051,indirect
329,82.22456592083995,indirect
330,82.22456592083995,indirect
331,81.99879681986182,indirect
332,81.96695420944064,indirect
333,81.48057784258889,indirect
334,81.25383773744478,indirect
335,80.99149625797484,indirect
336,80.88213724620421,indirect
337,80.84509686478768,indirect
338,80.8077569071542,indirect
339,80.73216373717888,indirect
340,80.42010795798795,indirect
341,80.22565484790778,indirect
342,80.42010795798795,indirect
343,80.14443908318572,indirect
344,79.95065141187511,indirect
345,79.86689008553019,indirect
346,79.86689008553019,indirect
347,79.35078034075505,indirect
348,79.11447294534126,indirect
349,78.59552012085298,indirect
350,78.69006752597979,indirect
351,78.30228475331421,indirect
352,78.30228475331421,indirect
353,78.15002047351977,indirect
354,78.15002047351977,indirect
355,78.09839376183243,indirect
356,78.09839376183243,indirect
357,78.44542435212055,indirect
358,78.73882987974983,indirect
359,78.8351198224514,indirect
360,78.98288838121078,indirect
361,79.33381324015517,indirect
362,79.53625122208044,indirect
363,79.53625122208044,indirect
364,79.44325524428179,indirect
365,79.39614174012864,indirect
366,79.20345682817565,indirect
367,79.1044963165873,indirect
368,79.00372741911256,indirect
369,78.47627829610266,indirect
370,78.36636600105956,indirect
371,78.1261508976264,indirect
372,77.8228918772692,indirect
373,77.8228918772692,indirect
374,77.50398895556249,indirect
375,78.03289762341504,indirect
376,78.2692246677126,indirect
377,77.39984017391932,indirect
378,77.31961650818018,indirect
379,76.86597769360367,indirect
380,76.89079180184571,indirect
381,76.53479190518829,indirect
382,76.91700932518889,indirect
383,77.06739160326048,indirect
384,76.80938928779315,indirect
385,75.62999848482069,indirect
386,74.26119856255053,indirect
387,73.24973549497427,indirect
388,73.24973549497427,indirect
389,71.20011484134734,indirect
390,68.19859051364818,indirect
391,65.43282867939868,indirect
392,64.11297373367331,indirect
393,62.06285717346141,indirect
394,61.326853510565,indirect
395,57.652556500557964,indirect
396,52.594643368591434,indirect
397,53.49855887949367,indirect
398,53.901716032892,indirect
399,52.69605172201656,indirect
400,52.0283962389496,indirect
401,45.97102193107918,indirect
402,25.016893478100002,indirect
403,5.906141113770502,indirect
404,56.309932474020215,indirect
405,79.11447294534126,indirect
406,78.27488798483492,indirect
407,89.62056329858102,indirect
408,86.7138980209247,indirect
409,87.81835859644853,indirect
410,88.95361809290185,indirect
411,88.49256424122504,indirect
412,88.69061018058945,indirect
413,88.72696997994329,indirect
414,86.67259575827343,indirect
415,83.59255971746683,indirect
416,81.59662890943918,indirect
417,77.92985451061207,indirect
418,76.04549082686314,indirect
419,74.33789365467395,indirect
420,4.763641690726178,indirect
421,13.03865658302297,indirect
489,53.84181456019167,indirect
490,55.4914770123316,indirect
491,53.767581244552986,indirect
492,51.39895662736892,indirect
493,52.90716270295846,indirect
494,54.30205471129882,indirect
495,54.38551826004307,indirect
496,52.27006864537342,indirect
497,50.325740624767725,indirect
498,50.28124062844512,indirect
499,50.84456587738687,indirect
500,50.51340002866756,indirect
501,52.450249068656184,indirect
502,53.714732874861156,indirect
503,52.895765094293786,indirect
504,50.97670238291712,indirect
505,50.75140209036599,indirect
506,53.80170832320781,indirect
507,54.04757199990071,indirect
508,53.02723751043195,indirect
