Time (seconds),angle_std,angle_medium,angle_median,angle_min,angle_max,velocity_std,velocity_medium,velocity_median,velocity_min,velocity_max,acceleration_std,acceleration_medium,acceleration_median,acceleration_min,acceleration_max,Classification
7,16.586672901067782,24.25914342044329,19.66926637950978,-0.7083210675639865,53.28010744274209,5.486959368562188,-0.8478314724327554,-0.2235501086834341,-11.235201104186428,9.328827717014184,2.4302948235969137,0.0750829241634474,-0.1429343575216977,-5.173265920060034,3.925352428275618,indirect
8,9.966020155019596,41.45750287492329,42.912431935626046,20.41292912658712,56.09438238970608,2.447059206742771,1.2445845061013416,1.4521084381979357,-3.783871159647436,4.566325581995004,0.8930813598084081,-0.0176864948798841,0.1180661215560605,-1.654277174211325,1.5806880322704675,indirect
9,6.157302481521646,71.43653313129083,74.62927058430182,57.52803925915551,77.08102789051111,0.5510838385931788,0.6759429959519603,0.6324286378540158,0.0237085882137648,1.550065982494857,0.0722100108493991,-0.0464456258585944,-0.0325741982437292,-0.1976623946027977,0.1125726807815148,indirect
10,0.9629352071234494,76.79809518488227,76.70863916819881,75.51440197447955,79.03285994794972,0.1841405866633695,0.0705440630135486,0.1324623618706652,-0.2884586501660706,0.3271620138374516,0.0420675310727126,0.011095319232695,0.011133807282631,-0.0709936873560863,0.098770759788934,indirect
11,1.6616271082383107,83.30289662746173,84.16784524029943,79.37878523884241,84.8192711900899,0.3383228164718542,0.101819560114842,0.0873418713680748,-0.5371165073470152,0.5197409883031696,0.0903216351953209,-0.0149129990385597,-0.0071820472860899,-0.1710557064254203,0.2134482495584144,indirect
12,18.27545035522956,50.91167691034792,46.571778888990735,25.917115496566893,82.36951228411411,3.8649081361363447,-1.5969554855654238,-0.8366339610917599,-9.274202424109468,4.849397448281902,1.386222610905668,-0.114497940245183,-0.4501341304465809,-1.9506620818729967,3.2413432342034483,indirect
13,8.812097629487491,12.803655186440745,12.992451799854273,-0.3445280653824391,32.54587610649901,2.317385114167375,-0.8308363625006351,-1.600071006555749,-3.6252353179232273,4.058244479199297,0.9580770022348636,0.1531427203273388,0.2034183064690977,-1.8946493823849744,2.8654242097103224,indirect
14,3.4227924907553096,12.245421000228788,12.245421000228788,9.825141219421315,14.66570078103626,1.381373857937365,3.795545867670564,3.795545867670564,2.8187670453692304,4.772324689971897,0.5723152192273624,2.331465411261679,2.331465411261679,1.9267774387697456,2.7361533837536127,indirect
16,17.885368908851504,52.47429366273322,51.49483940000759,23.66573322167368,85.54968919371075,7.7019628388112675,3.599330799288089,6.957238683860729,-10.014613401742412,12.693675649368728,2.8213431924830914,-0.160158520982781,-0.0602323997915749,-5.24307402441303,4.232599239150819,indirect
0,1.5490972493045756,78.92616953168421,78.5019450270712,77.87970652812177,85.07521737051539,0.6542229993178877,-0.2276270094854425,0.0264347769054679,-2.137715430171923,0.2213250021868091,0.1627132595647296,0.0748435090127082,0.0333167473937887,-0.1052497814593564,0.4847111640338752,indirect
