Frame,Angle (degrees),Classification
244,30.46554491945988,indirect
245,35.882137246204216,indirect
246,47.48955292199916,indirect
247,49.720136931043555,indirect
248,49.30446896050799,indirect
249,47.60256220249981,indirect
250,45.62959860841027,indirect
251,45.0,indirect
252,43.025065989118026,indirect
253,38.39516450324603,indirect
254,32.41230661835121,indirect
255,30.579226872489016,indirect
256,30.358115458766633,indirect
257,31.304123495590975,indirect
258,34.33021719550332,indirect
259,39.87683446287185,indirect
260,45.0,indirect
261,46.7569883099082,indirect
262,48.81407483429036,indirect
263,50.37670542805074,indirect
264,51.40744028253317,indirect
265,51.40435272638415,indirect
266,52.59464336859145,indirect
267,54.21102654081667,indirect
268,55.327253890194285,indirect
269,55.576586544968755,indirect
270,57.55169855072747,indirect
271,59.27758904771319,indirect
272,61.53764578576796,indirect
273,62.64237002055765,indirect
274,62.41797079220284,indirect
275,64.30630034060037,indirect
276,65.82521804236526,indirect
277,67.12312819534523,indirect
278,68.51667623677969,indirect
279,69.17357773351264,indirect
280,69.78543260743383,indirect
281,70.9876216614952,indirect
282,72.06653315895956,indirect
283,73.87020452582091,indirect
284,74.64632214040579,indirect
285,75.60953675125909,indirect
286,75.20990819900275,indirect
287,75.21969732918481,indirect
288,75.74996730219641,indirect
289,75.67014969024058,indirect
290,76.0464940623083,indirect
291,75.92303459187052,indirect
292,76.44623590226836,indirect
293,76.47884993945273,indirect
294,76.62995650225666,indirect
295,77.0053832080835,indirect
296,77.02889399031463,indirect
297,76.9820732909346,indirect
298,77.1207127212308,indirect
299,76.85602619053171,indirect
300,76.89079180184571,indirect
301,76.95978371153267,indirect
302,77.06194368281355,indirect
303,77.20912079884187,indirect
304,76.94900084140512,indirect
305,76.5101078629818,indirect
306,76.21840276434638,indirect
307,75.89090751918309,indirect
308,75.45479725882565,indirect
309,75.30980647032861,indirect
310,75.45479725882565,indirect
311,75.67420357315717,indirect
312,75.89168640717413,indirect
313,75.9278118821385,indirect
314,76.10726475924557,indirect
315,76.21568358730352,indirect
316,76.2509510165807,indirect
317,76.21568358730352,indirect
318,76.46950689767712,indirect
319,76.7594800848128,indirect
320,77.05014552672118,indirect
321,77.05014552672118,indirect
322,77.05014552672118,indirect
323,77.19573393471325,indirect
324,77.72891685912649,indirect
325,77.9977051012163,indirect
326,78.28576934060821,indirect
327,78.60356163371429,indirect
328,78.60356163371429,indirect
329,78.97654403625687,indirect
330,79.20213136539769,indirect
331,79.84997174353452,indirect
332,80.15886824036562,indirect
333,80.82379665962385,indirect
334,81.11037788052462,indirect
335,81.57842453771578,indirect
336,82.49265333305034,indirect
337,82.74408621023181,indirect
338,82.8749836510982,indirect
339,83.9011247914309,indirect
340,84.00747255212104,indirect
341,83.99946724260832,indirect
342,85.10090754621224,indirect
343,85.11049519329696,indirect
344,84.93198187339483,indirect
345,84.54244651489542,indirect
346,84.47245984834383,indirect
347,84.60370776010096,indirect
348,84.26977829885814,indirect
349,84.24859790963401,indirect
350,84.14398641457105,indirect
351,84.72610404264823,indirect
352,84.64417495714481,indirect
353,84.93057986738751,indirect
354,84.33831489971504,indirect
355,84.1633714751305,indirect
356,84.04754056203248,indirect
357,83.23876148996278,indirect
358,83.20405598398106,indirect
359,82.7581331410838,indirect
360,82.49526754938805,indirect
361,81.66563548264217,indirect
362,81.28526712513884,indirect
363,79.8244891569568,indirect
364,79.8244891569568,indirect
365,78.16635469383934,indirect
366,73.96766064606403,indirect
367,66.5014343240479,indirect
368,55.4914770123316,indirect
369,47.41950921665634,indirect
370,46.63657704161672,indirect
371,35.83765295427829,indirect
372,11.592175410291071,indirect
373,12.094757077012101,indirect
374,29.167613379577798,indirect
375,43.66778014613036,indirect
376,43.66778014613036,indirect
377,46.77146974003408,indirect
378,45.525634606457615,indirect
379,42.039063865836255,indirect
380,45.895173710211076,indirect
381,48.31778116833485,indirect
382,47.03091423685311,indirect
383,44.19307054489763,indirect
384,48.05288251479243,indirect
385,46.97493401088198,indirect
386,45.0,indirect
387,41.34777721969367,indirect
388,40.97173633351486,indirect
389,36.634113875967415,indirect
390,31.879596847022743,indirect
391,26.82787401031451,indirect
392,25.319686910309642,indirect
393,22.203478532057392,indirect
394,22.496471500232584,indirect
395,18.43494882292201,indirect
396,14.898695434400302,indirect
397,14.769198530291638,indirect
398,14.157632649677245,indirect
399,12.369061525925504,indirect
400,12.264773727892402,indirect
401,7.997473471803832,indirect
402,4.7998361139047,indirect
403,3.7585556854719964,indirect
404,1.1306909512379713,indirect
405,0.0,indirect
406,0.34936017950278536,indirect
407,0.9992436702572906,indirect
408,0.6330767714311314,indirect
409,5.051689343762425,indirect
410,8.356566706497164,indirect
411,9.356707987528639,indirect
412,10.045330369496698,indirect
413,3.6044205391757043,indirect
414,30.579226872489016,indirect
415,38.927543592792304,indirect
416,8.13010235415598,indirect
417,11.424067342001086,indirect
418,9.41417450548248,indirect
419,23.74949449286676,indirect
420,12.528807709151522,indirect
421,0.0,indirect
489,10.7842978675626,indirect
490,40.43677024576215,indirect
491,42.99044618697886,indirect
492,76.39945748334125,indirect
493,77.27564431457763,indirect
494,60.6728205095432,indirect
495,66.5953104489677,indirect
496,85.60129464500446,indirect
497,33.331225999631044,indirect
498,48.25194560036388,indirect
499,29.148071845713044,indirect
500,26.83404347077447,indirect
501,28.539985187959967,indirect
502,2.5561500785782822,indirect
503,67.93210043758978,indirect
504,86.86364163166742,indirect
505,69.55820344158343,indirect
506,15.987900180598395,indirect
507,87.3057157101439,indirect
508,85.06078445787381,indirect
